HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,AT,Austria,47,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,BE,Belgium,42,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,BG,Bulgaria,36,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,CY,Cyprus,4,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,CZ,Czech Republic,33,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,DE,Germany,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,DK,Denmark,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,EE,Estonia,6,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,EL,Greece,68,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,ES,Spain,226,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,FI,Finland,26,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,FR,France,54,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,HR,Croatia,14,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,HU,Hungary,31,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,IE,Ireland,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,IS,Iceland,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,IT,Italy,34,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,LU,Luxembourg,1,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,MT,Malta,4,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,NL,Netherlands,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,NO,Norway,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,PL,Poland,10,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,PT,Portugal,58,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,RO,Romania,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,SE,Sweden,24,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,SI,Slovenia,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,SK,Slovakia,20,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2004,UK,United Kingdom,61,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,AT,Austria,86,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,BE,Belgium,57,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,BG,Bulgaria,57,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,CY,Cyprus,12,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,CZ,Czech Republic,50,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,DE,Germany,16,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,DK,Denmark,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,EE,Estonia,2,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,EL,Greece,80,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,ES,Spain,232,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,FI,Finland,34,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,FR,France,81,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,HR,Croatia,5,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,HU,Hungary,39,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,IE,Ireland,50,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,IS,Iceland,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,IT,Italy,101,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,LU,Luxembourg,6,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,LV,Latvia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,MT,Malta,1,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,NL,Netherlands,47,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,NO,Norway,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,PL,Poland,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,PT,Portugal,126,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,RO,Romania,14,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,SE,Sweden,41,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,SI,Slovenia,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,SK,Slovakia,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2005,UK,United Kingdom,119,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,AT,Austria,163,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,BE,Belgium,47,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,BG,Bulgaria,56,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,CY,Cyprus,14,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,CZ,Czech Republic,111,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,DE,Germany,36,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,DK,Denmark,45,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,EE,Estonia,1,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,EL,Greece,76,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,ES,Spain,240,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,FI,Finland,34,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,FR,France,132,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,HR,Croatia,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,HU,Hungary,56,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,IE,Ireland,57,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,IS,Iceland,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,IT,Italy,67,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,LT,Lithuania,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,LU,Luxembourg,3,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,LV,Latvia,4,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,MT,Malta,4,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,NL,Netherlands,87,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,NO,Norway,22,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,PL,Poland,9,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,PT,Portugal,124,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,RO,Romania,16,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,SE,Sweden,54,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,SI,Slovenia,12,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,SK,Slovakia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2006,UK,United Kingdom,136,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,AT,Austria,224,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,BE,Belgium,57,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,BG,Bulgaria,29,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,CY,Cyprus,20,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,CZ,Czech Republic,178,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,DE,Germany,75,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,DK,Denmark,57,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,EE,Estonia,3,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,EL,Greece,94,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,ES,Spain,273,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,FI,Finland,30,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,FR,France,195,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,HR,Croatia,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,HU,Hungary,62,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,IE,Ireland,94,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,IS,Iceland,2,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,IT,Italy,108,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,LT,Lithuania,16,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,LU,Luxembourg,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,LV,Latvia,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,MT,Malta,15,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,NL,Netherlands,109,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,NO,Norway,37,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,PL,Poland,6,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,PT,Portugal,131,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,RO,Romania,17,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,SE,Sweden,85,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,SI,Slovenia,36,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,SK,Slovakia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2007,UK,United Kingdom,172,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,AT,Austria,220,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,BE,Belgium,59,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,BG,Bulgaria,43,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,CY,Cyprus,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,CZ,Czech Republic,270,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,DE,Germany,78,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,DK,Denmark,101,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,EE,Estonia,12,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,EL,Greece,145,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,ES,Spain,327,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,FI,Finland,44,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,FR,France,305,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,HR,Croatia,35,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,HU,Hungary,97,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,IE,Ireland,110,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,IS,Iceland,1,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,IT,Italy,122,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,LT,Lithuania,17,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,LU,Luxembourg,19,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,LV,Latvia,10,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,MT,Malta,26,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,NL,Netherlands,105,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,NO,Norway,46,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,PL,Poland,2,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,PT,Portugal,160,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,RO,Romania,13,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,SE,Sweden,91,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,SI,Slovenia,37,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,SK,Slovakia,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2008,UK,United Kingdom,152,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,AT,Austria,196,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,BE,Belgium,103,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,BG,Bulgaria,37,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,CY,Cyprus,19,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,CZ,Czech Republic,270,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,DE,Germany,225,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,DK,Denmark,167,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,EE,Estonia,7,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,EL,Greece,184,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,ES,Spain,432,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,FI,Finland,61,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,FR,France,568,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,HU,Hungary,136,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,IE,Ireland,129,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,IS,Iceland,2,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,IT,Italy,117,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,LT,Lithuania,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,LU,Luxembourg,25,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,LV,Latvia,10,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,MT,Malta,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,NL,Netherlands,101,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,NO,Norway,42,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,PL,Poland,53,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,PT,Portugal,176,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,RO,Romania,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,SE,Sweden,1,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,SI,Slovenia,41,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2009,UK,United Kingdom,369,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,AT,Austria,212,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,BE,Belgium,101,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,BG,Bulgaria,38,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,CY,Cyprus,28,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,CZ,Czech Republic,257,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,DE,Germany,252,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,DK,Denmark,183,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,EE,Estonia,17,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,EL,Greece,214,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,ES,Spain,690,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,FI,Finland,94,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,FR,France,654,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,HR,Croatia,77,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,HU,Hungary,269,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,IE,Ireland,163,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,IS,Iceland,4,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,IT,Italy,509,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,LT,Lithuania,29,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,LU,Luxembourg,33,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,LV,Latvia,12,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,MT,Malta,30,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,NL,Netherlands,174,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,NO,Norway,84,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,PL,Poland,56,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,PT,Portugal,201,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,RO,Romania,7,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,SE,Sweden,130,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,SI,Slovenia,63,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2010,UK,United Kingdom,408,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,AT,Austria,289,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,BE,Belgium,241,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,BG,Bulgaria,41,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,CY,Cyprus,50,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,CZ,Czech Republic,305,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,DE,Germany,290,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,DK,Denmark,215,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,EE,Estonia,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,EL,Greece,214,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,ES,Spain,671,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,FI,Finland,151,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,FR,France,693,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,HR,Croatia,94,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,HU,Hungary,185,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,IE,Ireland,194,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,IS,Iceland,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,IT,Italy,371,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,LT,Lithuania,27,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,LU,Luxembourg,29,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,LV,Latvia,21,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,MT,Malta,28,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,NL,Netherlands,253,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,NO,Norway,92,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,PL,Poland,110,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,PT,Portugal,214,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,RO,Romania,20,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,SE,Sweden,186,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,SI,Slovenia,88,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,SK,Slovakia,229,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2011,UK,United Kingdom,499,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2012,AT,Austria,321,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2012,BE,Belgium,282,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2012,BG,Bulgaria,85,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2012,CY,Cyprus,56,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2012,CZ,Czech Republic,322,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Resistant (R) isolates,N,2012,DE,Germany,370,
