HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2010,NO,Norway,10,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2010,PL,Poland,92,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2010,PT,Portugal,164,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2010,RO,Romania,12,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2010,SE,Sweden,20,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2010,SI,Slovenia,44,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2010,UK,United Kingdom,72,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,AT,Austria,106,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,BE,Belgium,91,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,BG,Bulgaria,98,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,CY,Cyprus,34,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,CZ,Czech Republic,621,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,DE,Germany,65,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,DK,Denmark,71,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,EE,Estonia,17,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,EL,Greece,1262,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,ES,Spain,153,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,FI,Finland,10,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,FR,France,419,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,HR,Croatia,144,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,HU,Hungary,229,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,IE,Ireland,23,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,IS,Iceland,2,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,IT,Italy,288,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,LT,Lithuania,83,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,LU,Luxembourg,17,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,LV,Latvia,25,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,MT,Malta,7,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,NL,Netherlands,58,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,NO,Norway,12,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,PL,Poland,166,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,PT,Portugal,218,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,RO,Romania,11,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,SE,Sweden,22,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,SI,Slovenia,70,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,SK,Slovakia,318,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2011,UK,United Kingdom,50,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,AT,Austria,101,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,BE,Belgium,89,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,BG,Bulgaria,95,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,CY,Cyprus,15,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,CZ,Czech Republic,716,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,DE,Germany,86,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,DK,Denmark,65,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,EE,Estonia,16,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,EL,Greece,1034,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,ES,Spain,193,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,FI,Finland,9,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,FR,France,387,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,HR,Croatia,173,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,HU,Hungary,215,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,IE,Ireland,31,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,IS,Iceland,3,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,IT,Italy,408,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,LT,Lithuania,119,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,LU,Luxembourg,17,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,LV,Latvia,49,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,MT,Malta,15,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,NL,Netherlands,46,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,NO,Norway,20,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,PL,Poland,219,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,PT,Portugal,302,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,RO,Romania,62,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,SE,Sweden,28,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,SI,Slovenia,72,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,SK,Slovakia,237,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2012,UK,United Kingdom,110,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,AT,Austria,101,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,BE,Belgium,91,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,BG,Bulgaria,96,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,CY,Cyprus,21,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,CZ,Czech Republic,671,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,DE,Germany,123,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,DK,Denmark,61,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,EE,Estonia,21,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,EL,Greece,847,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,ES,Spain,246,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,FI,Finland,12,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,FR,France,543,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,HR,Croatia,188,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,HU,Hungary,208,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,IE,Ireland,61,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,IS,Iceland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,IT,Italy,794,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,LT,Lithuania,64,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,LU,Luxembourg,18,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,LV,Latvia,61,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,MT,Malta,19,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,NL,Netherlands,48,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,NO,Norway,26,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,PL,Poland,245,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,PT,Portugal,337,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,RO,Romania,144,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,SE,Sweden,47,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,SI,Slovenia,71,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,SK,Slovakia,324,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2013,UK,United Kingdom,147,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,AT,Austria,82,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,BE,Belgium,79,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,BG,Bulgaria,113,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,CY,Cyprus,26,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,CZ,Czech Republic,732,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,DE,Germany,128,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,DK,Denmark,70,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,EE,Estonia,28,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,EL,Greece,792,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,ES,Spain,228,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,FI,Finland,14,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,FR,France,648,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,HR,Croatia,160,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,HU,Hungary,229,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,IE,Ireland,41,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,IS,Iceland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,IT,Italy,745,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,LT,Lithuania,81,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,LU,Luxembourg,23,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,LV,Latvia,55,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,MT,Malta,28,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,NL,Netherlands,50,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,NO,Norway,44,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,PL,Poland,317,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,PT,Portugal,700,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,RO,Romania,189,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,SE,Sweden,45,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,SI,Slovenia,62,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,SK,Slovakia,342,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2014,UK,United Kingdom,91,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,AT,Austria,88,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,BE,Belgium,80,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,BG,Bulgaria,72,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,CY,Cyprus,27,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,CZ,Czech Republic,767,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,DE,Germany,162,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,DK,Denmark,72,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,EE,Estonia,22,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,EL,Greece,824,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,ES,Spain,303,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,FI,Finland,19,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,FR,France,714,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,HR,Croatia,178,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,HU,Hungary,262,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,IE,Ireland,57,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,IS,Iceland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,IT,Italy,1117,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,LT,Lithuania,92,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,LU,Luxembourg,17,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,LV,Latvia,54,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,MT,Malta,14,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,NL,Netherlands,78,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,NO,Norway,35,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,PL,Poland,434,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,PT,Portugal,846,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,RO,Romania,191,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,SE,Sweden,33,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,SI,Slovenia,54,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,SK,Slovakia,315,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2015,UK,United Kingdom,96,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,AT,Austria,119,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,BE,Belgium,153,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,BG,Bulgaria,116,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,CY,Cyprus,23,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,CZ,Czech Republic,717,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,DE,Germany,418,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,DK,Denmark,84,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,EE,Estonia,60,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,EL,Greece,856,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,ES,Spain,375,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,FI,Finland,31,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,FR,France,750,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,HR,Croatia,156,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,HU,Hungary,271,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,IE,Ireland,61,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,IS,Iceland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,IT,Italy,1254,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,LT,Lithuania,185,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,LU,Luxembourg,28,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,LV,Latvia,45,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,MT,Malta,22,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,NL,Netherlands,117,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,NO,Norway,47,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,PL,Poland,736,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,PT,Portugal,1097,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,RO,Romania,234,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,SE,Sweden,75,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,SI,Slovenia,61,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,SK,Slovakia,285,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2016,UK,United Kingdom,347,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,AT,Austria,92,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,BE,Belgium,155,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,BG,Bulgaria,129,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,CY,Cyprus,33,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,CZ,Czech Republic,707,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,DE,Germany,521,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,DK,Denmark,82,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,EE,Estonia,34,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,EL,Greece,942,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,ES,Spain,309,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,FI,Finland,34,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,FR,France,834,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,HR,Croatia,129,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,HU,Hungary,285,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,IE,Ireland,70,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,IS,Iceland,1,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,IT,Italy,1390,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,LT,Lithuania,206,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,LU,Luxembourg,27,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,LV,Latvia,39,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,MT,Malta,41,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,NL,Netherlands,130,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,NO,Norway,45,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,PL,Poland,758,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,PT,Portugal,1232,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,RO,Romania,212,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,SE,Sweden,58,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,SI,Slovenia,74,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,SK,Slovakia,290,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates,N,2017,UK,United Kingdom,565,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2005,AT,Austria,5.68181818,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2005,BE,Belgium,-,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2005,BG,Bulgaria,50,
Antimicrobial resistance,Klebsiella pneumoniae|Third-generation cephalosporins,Resistant (R) isolates proportion,%,2005,CY,Cyprus,-,
